"zipcode","above_poverty","active_commuting","automobile_access","bachelorsed","census_response","clean_enviroment","diesel_PM","economic","education","employed","H2O_contam","healthcare_access","homeownership","house_repair","housing","hpi_score","insured","neighborhood","own_severe","ozone","park_access","per_capita_income","pm25","rent_severe","retail","social","transportation","tree_canopy","uncrowded","voting"
95070,0.91418992972729,0.0323696565357055,0.96,0.776329287057617,0.872860939688786,0.830560249076093,0.0678713597470253,0.420056106805586,0.222082097423934,0.725,298.773557567773,0.0643382977045329,0.846999910578557,0.99360506515147,0.0455580695761382,0.977668967,0.98943418,0.0182753682190109,0.0859890353477918,0.0395775296820318,0.693895373066805,94484,7.77415550318048,0.0953898824006213,2.76252486068705,0.198429811129531,-0.00711515172786901,0.211410235845815,0.993472235,0.887123027083126
95131,0.831735855104985,0.0464851929404726,0.96,0.546709883669301,0.76730026005201,0.508063160397014,0.33529204425055,0.200647591041995,0.136186713702578,0.784,290.373343472564,0.0436421100491364,0.647525773195876,0.992921790020098,0.0175326351893043,0.478461322,0.954578923,0.00522343610717137,0.109481150363718,0.039755120470094,0.97317146304785,49657,8.69593422429686,0.149626738001997,5.92192228050491,0.0647078274429081,-0.00424648622746944,0.053645313035007,0.90742268,0.80298755416317
95054,0.874781377529774,0.0842183255124722,0.974,0.664247869154573,0.787383664983829,0.25551462037889,0.53416783634,0.335774429995247,0.171134878208328,0.813,430.4292233,0.0537846833452683,0.426202709014479,0.998133134894428,0.014696153907427,0.72383928,0.973914597,0.019070411141175,0.0943497685739937,0.03809250264,0.998800519034532,59029,8.4178458654261,0.148002300921893,16.3063737145171,0.0927917403313685,0.0291242895034289,0.0745788762074,0.919663709,0.822453798035443
94089,0.855243011505315,0.0766561514195584,0.96,0.514494407669482,0.791661425967239,0.354644765470464,0.479455647551,0.294102652077336,0.0445915012299989,0.807,389.00812728108,0.0473022029166937,0.572348438828818,0.992281691560602,0.0110936347999275,0.524847286,0.964265421,-0.000858124436280586,0.122181156490422,0.03809209602,0.900984069108752,56029,8.3619087958927,0.180891223430559,3.35026681451074,0.0936728713721376,0.0154249175834455,0.0535827085989,0.915320131,0.819923623026441
95005,0.758199947520336,0.0585417775412453,0.989,0.414282971779612,0.73439511336554,0.849113767323159,0.0235539667266,0.147377968196832,0.0289112225335716,0.789,511.77560556187,0.0426562479584343,0.707928197456993,0.988717405560174,0.00804923857425863,0.494145973,0.959289563,0.103784575746606,0.154480811964017,0.038345942055,0.805083232562872,44504,6.0830206592504,0.302577423508968,0.602957113071617,0.0959064458530393,0.0258232446119694,0.6224301851898,0.973448018,0.872158280435802
95006,0.854642632571788,0.0989359293638216,0.965,0.389238773274918,0.678031409581073,0.910417593545148,0.0110672898865,0.195397637376078,-0.0410124239259984,0.727,447.57210839469,0.0319626691903264,0.777304609218437,0.98633188841608,0.0161378645605358,0.426085659,0.926672039,0.0908538820889314,0.11276675668022,0.038305439904,0.267355865329069,52476,6.2854719798904,0.273358086371568,0.714775589543448,0.051011320230886,0.0228966816322624,0.7080872754657,0.95490982,0.861927788276554
95066,0.871342711842018,0.0320817148611711,0.95,0.542825049143499,0.766984694822392,0.884540089120729,0.0476033350569057,0.294036156235871,0.11267301824779,0.76,455.233842287109,0.0541678568931898,0.729188996070025,0.995713764231176,0.0204536378042348,0.708208865,0.977498134,0.0658632350642601,0.0777508455341426,0.0382223087418742,0.823979920453954,59821,6.19024212236554,0.3175719114847,2.44165748909837,0.129716086764175,-0.00170409401395151,0.417344495174718,0.969274741,0.888350210055233
96088,0.65149544863459,0,0.975,0.159450897571278,0.578863115800153,0.859647049684417,0.0024224617532,-0.251964041315806,-0.122112631316564,0.577,311.8687411347,0.0248940926501748,0.867590822179732,0.995743915343915,0.0235204044444522,-0.257757586,0.934266822,0.0376669464493098,0.113868968469111,0.049698287067,0.201368833323869,30335,5.7781907304407,0.280165,0.00422365668797227,-0.00812641461554297,-0.00666515584202387,0.4598552281552,0.972275335,0.869913116240241
96022,0.608256937180828,0.0139848357203033,0.95,0.194557342286623,0.678029060906637,0.391535484357125,0.0202256074653,-0.238110470150203,-0.0397090753738704,0.646,385.47270274978,0.0229205482753343,0.765977895242672,0.979987753206283,0.0070911673161403,-0.262132929,0.924417362,-0.0247888290769186,0.129771234593398,0.048662450982,0.0860723434967626,26915,9.1662582318731,0.313193509949306,0.100947245940238,0.0226386343598692,-0.0190591744299764,0.1752585378476,0.968444658,0.824792096296783
96027,0.6850021486893,0.0664206642066421,0.963,0.266096866096866,0.549,1.51003375847647,0.002851279,-0.238541452877912,-0.0666610733866588,0.678,334.2250913,0.0429784252485176,0.809421841541756,0.989655172413793,0.0212258013388583,-0.168367611,0.953303965,0.00572861511047504,0.0645161290322581,0.04038527,0.347303634232122,28314,1.875091539,0.27027027027027,0.527795403423975,-0.0335040140277012,0.0174759140246217,0.254601744,0.958244111,0.862410380951035
94591,0.779058720356634,0.0642854320597416,0.965,0.300714070200141,0.76291827474779,0.658804509266,0.165176833242424,0.0472419000072615,-0.0866186028840927,0.728,316.845233456816,0.0349437772533368,0.654739451419949,0.995416902251956,0.0107104174776428,0.098001789,0.944891427,-0.00148942444712621,0.112076065358618,0.0365148848424842,0.810993872264487,36063,9.01250507483138,0.285739580442601,2.27445075893047,0.0378641116493223,0.0125580933351409,0.0801232665382538,0.939160425,0.771624401940788
95694,0.798148501622447,0.0832220738762795,0.965,0.285483870967742,0.701852218346794,0.500412918479359,0.0173512225684,0.0977609214793675,-0.0115858823051012,0.709,498.5388003167,0.0189927455752757,0.611734253666954,0.970120183632226,0.0135920330288528,0.188094218,0.920832676,-0.0108183550196591,0.147339194989064,0.045480191206,0.608724873315559,40138,7.7900452496532,0.0449624404462484,0.983742872551193,0.0283478992844425,0.0195552595811796,0.0950985033655,0.919183204,0.811751367684242
95382,0.721208949365432,0.0227286109639051,0.928,0.326470005939418,0.771467034575932,-0.762206598028022,0.144421385405141,0.00474711329810499,-0.00577280003638198,0.764,846.110787881848,0.0279882431274245,0.61042899408284,0.990977089645465,0.0199269106372176,0.034165024,0.941726175,-0.00383450832748374,0.0677970149685519,0.0553507056255626,0.8652997453345,33082,12.293705580136,0.229138439224733,5.43029860841553,0.0752777635242424,-0.0298745527766069,0.0401303783092309,0.966494083,0.813234865714889
